age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
62,Private,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States
47,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
44,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States
24,Private,12,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
28,Private,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
29,Self-emp-not-inc,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States
50,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
40,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States
25,Private,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
24,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States
23,Private,11,Never-married,Sales,Unmarried,White,Female,0,0,60,United-States
44,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States
50,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
46,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
43,Private,3,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,35,Mexico
45,Private,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
19,Private,9,Never-married,Sales,Own-child,White,Male,0,0,50,United-States
38,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States
43,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States
38,Private,10,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,55,United-States
55,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
38,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
47,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States
18,Private,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
38,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,0,24,United-States
18,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,8,United-States
27,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States
31,Private,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,45,United-States
26,Private,10,Married-AF-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
32,Private,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
29,Private,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
26,Private,9,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States
18,Private,7,Never-married,Craft-repair,Own-child,White,Male,0,0,5,United-States
69,Private,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States
30,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
26,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
20,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States
30,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
41,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,United-States
40,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
30,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,65,United-States
28,Private,11,Never-married,Tech-support,Own-child,White,Female,2174,0,36,United-States
28,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Nicaragua
53,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
35,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
67,Self-emp-not-inc,2,Widowed,Other-service,Not-in-family,Black,Female,0,0,20,United-States
25,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
38,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States
44,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States
34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Private,4,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States
34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States
26,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,43,United-States
49,Federal-gov,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,56,United-States
59,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
28,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
34,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
32,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
45,Private,12,Divorced,Prof-specialty,Unmarried,White,Female,5455,0,38,United-States
43,Federal-gov,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5013,0,12,United-States
43,Local-gov,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States
50,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany
63,Private,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
37,Private,13,Separated,Prof-specialty,Unmarried,White,Female,4934,0,32,United-States
44,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
45,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
52,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States
41,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States
33,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,42,United-States
47,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
39,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States
29,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States
36,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
35,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
43,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States
55,Private,6,Married-civ-spouse,Other-service,Husband,Black,Male,2580,0,40,United-States
53,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
29,Private,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico
39,Private,11,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States
42,Private,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,40,El-Salvador
35,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
24,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
17,Private,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States
45,State-gov,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
39,Self-emp-not-inc,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,60,United-States
41,Private,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States
27,Private,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Mexico
21,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States
27,Private,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
41,State-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,40,United-States
55,Federal-gov,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States
42,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
20,Private,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
26,State-gov,7,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
41,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,91,United-States
33,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
26,Private,9,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Hong
65,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States
47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
23,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
63,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,12,United-States
21,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
50,Private,7,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
60,State-gov,11,Widowed,Other-service,Not-in-family,Black,Female,0,0,37,United-States
41,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
36,Self-emp-inc,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States
45,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,China
38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,35,United-States
53,Private,4,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States
22,Private,7,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Germany
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
66,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,99,United-States
25,Private,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States
57,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,30,United-States
29,Private,13,Never-married,Sales,Not-in-family,White,Female,3325,0,45,United-States
30,Private,9,Separated,Other-service,Own-child,White,Female,0,0,36,United-States
51,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States
40,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
32,Self-emp-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Canada
26,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1848,60,United-States
28,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,42,United-States
22,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
22,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
25,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,6,United-States
39,Private,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
17,Private,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States
44,State-gov,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
38,Federal-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
24,Federal-gov,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
41,Private,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico
58,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,32,United-States
29,Self-emp-inc,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States
37,Private,6,Divorced,Other-service,Unmarried,White,Female,0,0,33,United-States
21,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
59,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States
24,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
34,Private,13,Never-married,Other-service,Not-in-family,White,Male,0,2001,40,United-States
30,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Puerto-Rico
36,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
25,Private,12,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,45,United-States
47,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States
44,Local-gov,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States
35,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
46,Private,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,India
26,Private,10,Separated,Sales,Unmarried,White,Female,0,0,35,United-States
22,Private,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States
34,State-gov,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
31,Private,6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
22,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States
53,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
60,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Italy
51,Private,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico
19,Private,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States
26,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
32,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States
35,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States
37,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
73,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
19,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States
72,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3471,0,20,United-States
23,Self-emp-not-inc,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States
36,Private,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
51,State-gov,11,Divorced,Tech-support,Not-in-family,White,Male,0,2444,39,United-States
39,Private,11,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
45,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
54,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,25,United-States
30,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
24,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
31,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,48,United-States
38,Private,4,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
38,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States
46,Private,13,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States
30,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States
36,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States
53,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40,United-States
42,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
33,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,Jamaica
38,Private,9,Widowed,Other-service,Unmarried,White,Female,0,0,20,United-States
49,State-gov,15,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
26,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States
50,Local-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,30,United-States
52,Federal-gov,12,Married-civ-spouse,Other-service,Husband,White,Male,7298,0,40,United-States
65,Private,16,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
64,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
49,Self-emp-inc,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States
31,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States
45,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States
27,Local-gov,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,52,United-States
36,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
23,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Guatemala
51,State-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,40,United-States
31,Private,9,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States
52,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
20,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,45,United-States
37,Private,5,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,48,United-States
51,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
31,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,41,United-States
68,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
62,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
55,Federal-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
24,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
68,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2414,0,40,United-States
41,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,United-States
60,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States
53,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
64,Local-gov,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3471,0,40,United-States
47,Self-emp-not-inc,13,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,60,Thailand
28,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States
41,Private,16,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States
21,Private,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States
39,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States
20,Private,11,Never-married,Tech-support,Own-child,White,Female,0,0,25,United-States
34,Private,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,52,Jamaica
22,State-gov,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States
42,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
47,Local-gov,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
31,Private,13,Never-married,Sales,Not-in-family,White,Male,4101,0,50,United-States
27,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
29,Private,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,7298,0,32,United-States
32,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States
43,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
34,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
42,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
60,Self-emp-not-inc,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,10,United-States
78,Self-emp-inc,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States
21,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
32,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States
35,Private,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States
24,Private,10,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States
42,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States
31,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
53,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
22,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States
34,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
32,State-gov,3,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,10,United-States
19,Private,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States
27,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
42,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
28,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
30,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
37,Private,9,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States
21,State-gov,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,8,United-States
37,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States
26,Private,11,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States
27,Private,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
17,Private,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
34,Private,11,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,974,40,United-States
19,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
25,Private,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,33,Mexico
19,Private,3,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Mexico
19,Private,10,Never-married,Sales,Other-relative,Black,Female,0,0,40,United-States
55,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,6418,0,50,United-States
23,Private,6,Never-married,Craft-repair,Own-child,White,Male,0,0,44,United-States
41,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,43,United-States
44,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,52,United-States
23,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
32,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States
32,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
53,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States
49,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
39,Private,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,47,United-States
62,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,10566,0,40,United-States
47,Private,13,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,45,United-States
56,Private,11,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States
63,Private,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,22,United-States
20,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,60,United-States
44,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States
59,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,34,United-States
52,Private,14,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States
74,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
53,Local-gov,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States
32,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States
49,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
42,Local-gov,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,1340,40,United-States
65,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
18,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States
19,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,60,United-States
25,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
48,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
33,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States
29,Local-gov,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,45,United-States
33,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States
37,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
34,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
50,Self-emp-not-inc,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States
39,Private,14,Never-married,Craft-repair,Not-in-family,White,Female,0,0,50,United-States
32,Private,10,Never-married,Tech-support,Not-in-family,Black,Male,0,0,38,United-States
37,Private,10,Never-married,Transport-moving,Unmarried,White,Female,0,0,20,Puerto-Rico
29,Local-gov,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,42,United-States
34,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States
38,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States
49,Private,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
55,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Poland
55,Local-gov,14,Widowed,Prof-specialty,Unmarried,White,Female,914,0,50,United-States
26,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1579,20,United-States
62,Private,9,Widowed,Farming-fishing,Unmarried,White,Female,0,0,40,United-States
44,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
52,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
55,Local-gov,12,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
44,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
71,Private,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
