시도명,시군구명,종류,처리방식,용도,사용대상,1L가격,1.5L가격,2L가격,2.5L가격,3L가격,5L가격,10L가격,20L가격,30L가격,50L가격,60L가격,75L가격,100L가격,120L가격,125L가격
울산광역시,북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,2220,2960,0,0
울산광역시,울주군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,2220,0,0,0
울산광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,2220,0,0,0
울산광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1490,0,0,2960,0,0
울산광역시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,0,0,0,0,0,0
울산광역시,중구,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,2160,3480,0,0,0,0,0
인천광역시,강화군,규격봉투,기타,음식물쓰레기,가정용,0,0,120,0,180,300,600,0,0,0,0,0,0,0,0
인천광역시,강화군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,0,0,0
인천광역시,강화군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2780,0,0,0
인천광역시,계양구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,0,0,0,0
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,0,0,0,0
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,8070
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3060,0,0
인천광역시,계양구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,8070
인천광역시,계양구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,160,310,0,0,0,0,0,3060,0,0
인천광역시,계양구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0
인천광역시,계양구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0
인천광역시,계양구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,390,750,0,0,0,0,0,0,0
인천광역시,계양구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0
인천광역시,남동구,규격봉투,기타,음식물쓰레기,가정용,100,0,200,0,300,500,1000,2000,0,0,0,0,0,0,0
인천광역시,남동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,0,0,0,0
인천광역시,남동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2350,0,4700,0,0,0,7870
인천광역시,남동구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0
인천광역시,남동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,390,750,0,0,0,0,0,0,0
인천광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3070,0,0
인천광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2560,0,0,5130,0,0
인천광역시,동구,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0
인천광역시,동구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0
인천광역시,미추홀구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,2110,0,4220,0,0,0,8790
인천광역시,미추홀구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2310,0,0,0
인천광역시,미추홀구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0
인천광역시,미추홀구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0
인천광역시,부평구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,2780,0,0,0
인천광역시,부평구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1840,0,3660,0,0,0,7600
인천광역시,부평구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,130,0,390,750,0,0,0,0,0,0,0
인천광역시,부평구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,서구,규격봉투,기타,음식물쓰레기,가정용,60,0,120,0,180,300,600,0,0,0,0,0,0,0,0
인천광역시,서구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,1540,0,0,0,0,0
인천광역시,서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,0,0,0
인천광역시,서구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1870,0,3710,0,0,0,7660
인천광역시,서구,김장용봉투,기타,음식물쓰레기,가정용,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0
인천광역시,서구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0
인천광역시,연수구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3070,0,0
인천광역시,연수구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,8070
인천광역시,연수구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,0,0,0,0,0,0,0,0
인천광역시,연수구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0
인천광역시,연수구청,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2780,0,0,0
인천광역시,연수구청,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0
인천광역시,연수구청,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2010,0,3980,0,0,0,8250
인천광역시,옹진군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,190,300,630,1260,0,0,0,0,0,0,0
인천광역시,옹진군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,160,310,620,0,1540,0,0,3070,0,0
인천광역시,중구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2300,3060,0,0
인천광역시,중구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0
인천광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2300,3060,0,0
인천광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,3220,5290,0,0,10400,0,0
인천광역시,중구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0
인천광역시,중구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0
인천광역시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0
인천광역시,중구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3970,0,6500,0,0
인천광역시,중구,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,3070,0,0,0,0
전라남도,강진군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,160,290,0,700,0,0,0,0,0
전라남도,강진군,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,160,290,0,0,0,0,0,0,0
전라남도,고흥군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,30,90,140,260,0,450,0,0,830,0,0
전라남도,곡성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,530,0,1270,0,1970,0,0,0
전라남도,광양시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,260,530,0,1300,0,0,0,0,0
전라남도,구례군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,60,110,220,0,540,0,830,0,0,0
전라남도,구례군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,60,110,220,0,540,0,830,0,0,0
전라남도,구례군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,60,110,220,0,540,0,830,0,0,0
전라남도,나주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,130,250,360,570,0,900,0,0,0
전라남도,담양군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,310,0,900,0,1350,0,0,0
전라남도,목포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,110,210,400,600,990,0,1470,1950,0,0
전라남도,무안군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,170,320,0,0,0,0,0,0,0
전라남도,무안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,320,540,790,0,1350,0,0,0
전라남도,보성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,140,260,0,640,0,950,0,0,0
전라남도,순천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,150,290,580,0,1380,0,0,2760,0,0
전라남도,신안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,120,220,0,540,0,0,0,0,0
전라남도,신안군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
전라남도,여수시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,250,500,720,1200,0,1800,2400,0,0
전라남도,영광군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,74,148,277,0,690,0,0,0,0,0
전라남도,영암군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,110,230,460,0,1160,0,1730,2310,0,0
전라남도,완도군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,50,80,160,290,450,720,0,1220,1400,0,0
전라남도,완도군,재사용규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,0,110,220,0,0,0,1300,0,0,2600,0
전라남도,장성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,70,140,280,420,700,0,1040,0,0,0
전라남도,장흥군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,240,460,0,1100,0,0,0,0,0
전라남도,진도군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,70,140,260,390,650,0,0,0,0,0
전라남도,함평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,40,65,120,220,0,530,0,780,1020,0,0
전라남도,해남군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,110,210,430,0,1050,0,1580,0,0,0
전라남도,화순군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,100,190,380,0,920,0,0,0,0,0
전라북도,고창군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,210,400,0,990,0,0,1960,0,0
전라북도,군산시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,300,500,0,1250,0,1850,0,0,0
전라북도,군산시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,300,500,0,0,0,0,0,0,0
전라북도,군산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0
전라북도,김제시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,190,360,0,890,0,0,0,0,0
전라북도,김제시,김장용봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,470,0,1150,0,0,0,0,0
전라북도,김제시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,360,0,890,0,0,0,0,0
전라북도,남원시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,160,280,410,700,0,0,0,0,0
전라북도,남원시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,160,280,410,700,0,0,0,0,0
전라북도,무주군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,50,80,170,330,0,820,0,0,1650,0,0
전라북도,부안군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,110,200,350,700,1000,1600,0,0,0,0,0
전라북도,부안군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,110,200,350,700,1000,1600,0,0,0,0,0
전라북도,부안군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,110,200,350,700,1000,1600,0,0,0,0,0
전라북도,부안군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0
전라북도,부안군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0
전라북도,부안군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0
전라북도,부안군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0
전라북도,부안군,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0
전라북도,부안군,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0
전라북도,순창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,190,380,560,900,0,0,2000,0,0
전라북도,완주군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,110,220,420,0,1100,0,1450,0,0,0
전라북도,익산시,규격봉투,소각용,생활쓰레기,가정용,30,0,60,0,80,140,270,540,810,1350,0,0,2700,0,0
전라북도,임실군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,150,320,0,790,0,0,0,0,0
전라북도,임실군,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,460,0,0,2300,0,0,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,기타,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0
